,completion,score
114,1.0,-0.1481323372465315
115,0.2,-0.872145144076841
116,0.2,-0.8309498399146211
117,0.4,-0.6266808964781216
118,0.0,-0.9989327641408752
119,0.6,-0.5180362860192103
120,0.6,-0.6580576307363928
121,0.2,-0.8508004268943437
122,0.8,-0.2783351120597652
123,0.2,-0.8042689434364995
124,0.4,-0.7289220917822838
125,0.4,-0.6322305229455709
126,0.6,-0.43308431163287087
127,0.4,-0.6138740661686233
128,0.4,-0.6469583778014941
129,0.8,-0.31718249733191034
130,0.8,-0.29967982924226255
131,0.2,-0.8087513340448239
132,0.6,-0.4862326574172892
133,0.8,-0.35560298826040554
134,1.0,-0.13959445037353255
135,0.4,-0.6215581643543223
136,0.4,-0.7180362860192102
137,1.0,-0.20768409818569905
138,0.6,-0.504162219850587
139,0.0,-0.9989327641408752
140,0.6,-0.4875133404482391
141,0.8,-0.24909284951974386
142,0.0,-0.9989327641408752
143,1.0,-0.20917822838847386
144,1.0,-0.3176093916755603
145,0.6,-0.4407684098185699
146,0.2,-0.8064034151547492
147,0.6,-0.591462113127001
148,0.4,-0.6119530416221985
149,0.6,-0.4369263607257204
150,0.6,-0.5408751334044823
151,0.2,-0.8149413020277482
152,0.6,-0.5419423692636073
153,1.0,-0.12998932764140875
154,0.6,-0.4648879402347919
155,0.6,-0.5105656350053361
156,0.4,-0.6038420490928496
157,0.6,-0.48516542155816433
158,0.4,-0.6913553895410885
159,0.6,-0.5778014941302028
160,0.6,-0.4928495197438634
161,1.0,-0.15346851654215582
162,0.6,-0.43628601921024546
163,0.8,-0.31291355389541087
164,0.8,-0.4072572038420491
165,0.8,-0.29861259338313767
166,1.0,-0.23137673425827107
167,0.6,-0.4633938100320171
168,1.0,-0.26830309498399146
169,1.0,-0.08367129135538955
170,0.2,-0.8157950907150481
171,0.6,-0.456136606189968
172,0.6,-0.44674493062966913
173,1.0,-0.059978655282817504
174,0.8,-0.2983991462113127
175,0.6,-0.4145144076840982
176,1.0,-0.027534685165421558
177,0.2,-0.808324439701174
178,1.0,-0.1455709711846318
179,1.0,-0.04610458911419424
180,0.4,-0.6034151547491996
181,1.0,-0.11931696905016008
182,0.8,-0.2969050160085379
183,1.0,-0.05592315901814301
184,0.8,-0.2990394877267876
185,0.8,-0.23948772678762006
186,1.0,-0.09925293489861259
187,0.8,-0.21622198505869797
188,0.2,-0.8010672358591249
189,0.6,-0.6369263607257204
190,1.0,-0.1639274279615795
191,1.0,-0.1910352187833511
192,1.0,-0.10288153681963715
193,1.0,-0.2023479188900747
194,1.0,-0.09028815368196372
195,0.8,-0.2840981856990395
196,0.4,-0.6134471718249733
197,1.0,-0.09220917822838848
198,0.8,-0.23713980789754535
199,1.0,-0.1526147278548559
200,0.4,-0.6335112059765208
201,0.6,-0.5101387406616862
202,1.0,-0.046531483457844185
203,0.8,-0.2648879402347919
204,0.8,-0.2751334044823906
205,1.0,-0.14663820704375666
206,0.8,-0.25400213447171827
207,0.8,-0.32038420490928493
208,0.2,-0.8059765208110993
209,1.0,-0.15560298826040556
210,0.8,-0.29156883671291356
211,1.0,-0.06894343649946638
212,0.6,-0.4823906083244397
213,0.2,-0.8130202774813233
214,0.4,-0.6657417289220918
215,0.6,-0.56051227321238
216,0.6,-0.45549626467449306
217,0.4,-0.7767342582710779
218,0.6,-0.440128068303095
219,0.6,-0.4296691568836713
220,1.0,-0.22326574172892208
221,0.8,-0.2215581643543223
222,0.6,-0.42411953041622197
223,0.2,-0.8330843116328709
224,0.8,-0.3423692636072572
225,0.6,-0.5274279615795091
226,0.0,-0.9989327641408752
227,0.4,-0.616221985058698
228,0.4,-0.6066168623265742
229,0.8,-0.2390608324439701
230,1.0,-0.06040554962646745
231,0.6,-0.4384204909284952
232,0.8,-0.248025613660619
233,0.8,-0.27641408751334046
234,0.2,-0.8053361792956243
235,1.0,-0.029242262540021345
236,1.0,-0.06467449306296691
237,0.6,-0.44332977588046957
238,0.4,-0.6149413020277481
239,1.0,-0.11953041622198506
240,1.0,-0.04226254002134472
241,0.8,-0.29071504802561365
242,0.6,-0.47790821771611525
243,0.6,-0.4196371398078975
244,1.0,-0.08580576307363927
245,0.6,-0.44525080042689436
246,0.4,-0.6318036286019211
247,0.8,-0.2367129135538954
248,0.4,-0.6149413020277481
249,1.0,-0.25933831376734257
250,1.0,-0.07385272145144077
251,1.0,-0.03564567769477055
252,1.0,-0.04759871931696905
253,1.0,-0.06296691568836713
254,0.6,-0.41216648879402346
255,0.6,-0.624119530416222
256,1.0,-0.05528281750266809
257,0.8,-0.2830309498399146
258,0.8,-0.40683030949839916
259,0.6,-0.4768409818569904
260,1.0,-0.15176093916755604
261,1.0,-0.13084311632870865
262,0.4,-0.6296691568836713
263,1.0,-0.07193169690501601
264,0.6,-0.6409818569903949
265,0.8,-0.31227321237993594
266,1.0,-0.10202774813233724
267,1.0,-0.10074706510138741
268,1.0,-0.043543223052294557
269,1.0,-0.07150480256136606
270,0.6,-0.4350053361792956
271,0.8,-0.25827107790821774
272,1.0,-0.05101387406616862
273,0.8,-0.2729989327641409
274,1.0,-0.09583778014941302
275,0.6,-0.4945570971184632
276,0.8,-0.23180362860192102
277,0.4,-0.7538954108858058
278,0.8,-0.23415154749199574
279,1.0,-0.06979722518676627
280,1.0,-0.07342582710779082
281,0.6,-0.42027748132337245
282,0.6,-0.42732123799359656
283,0.8,-0.2471718249733191
284,0.4,-0.6251867662753469
285,0.6,-0.45016008537886876
286,0.6,-0.4416221985058698
287,1.0,-0.04012806830309498
288,1.0,-0.027321237993596585
289,0.8,-0.3056563500533618
290,1.0,-0.06979722518676627
291,0.6,-0.4307363927427962
292,1.0,-0.06488794023479189
293,0.6,-0.519957310565635
294,1.0,-0.05976520811099253
295,1.0,-0.05016008537886873
296,0.6,-0.4815368196371398
297,0.8,-0.2279615795090715
298,0.6,-0.43991462113127
299,0.8,-0.2224119530416222
300,0.8,-0.264034151547492
301,1.0,-0.07470651013874066
302,0.6,-0.4870864461045891
303,0.8,-0.24695837780149413
304,1.0,-0.042902881536819634
305,0.6,-0.41792956243329776
306,0.2,-0.7995731056563501
307,1.0,-0.0567769477054429
308,0.6,-0.5028815368196371
309,1.0,-0.21387406616862326
310,1.0,-0.20362860192102455
311,1.0,-0.046531483457844185
312,0.8,-0.4254002134471718
313,0.4,-0.751760939167556
314,0.6,-0.46254002134471717
315,1.0,-0.21771611526147278
316,0.6,-0.4732123799359658
317,1.0,-0.10501600853788687
318,1.0,-0.04055496264674493
319,1.0,-0.1263607257203842
320,1.0,-0.044610458911419425
321,0.6,-0.4294557097118463
322,1.0,-0.046531483457844185
323,1.0,-0.20341515474919958
324,1.0,-0.1255069370330843
325,0.6,-0.4245464247598719
326,0.6,-0.471931696905016
327,0.4,-0.6749199573105656
328,0.8,-0.232017075773746
329,1.0,-0.08473852721451441
330,1.0,-0.0672358591248666
331,1.0,-0.046744930629669154
332,0.6,-0.5127001067235859
333,1.0,-0.027961579509071504
334,0.6,-0.423692636072572
335,1.0,-0.06979722518676627
336,1.0,-0.11739594450373532
337,1.0,-0.07427961579509071
338,0.6,-0.5483457844183565
339,1.0,-0.10138740661686232
340,1.0,-0.043543223052294557
341,1.0,-0.05080042689434365
342,1.0,-0.04012806830309498
343,1.0,-0.07662753468516542
344,1.0,-0.14514407684098185
345,1.0,-0.33639274279615794
346,0.6,-0.4450373532550694
347,0.8,-0.23094983991462112
348,0.6,-0.5082177161152615
349,1.0,-0.13980789754535752
350,0.8,-0.34023479188900746
351,0.4,-0.6104589114194237
352,1.0,-0.06595517609391675
353,1.0,-0.07705442902881537
354,1.0,-0.09220917822838848
355,0.2,-0.8356456776947705
356,0.8,-0.2591248665955176
357,1.0,-0.09135538954108859
358,1.0,-0.16499466382070438
359,0.8,-0.24055496264674492
360,0.4,-0.6189967982924226
361,1.0,-0.1208110992529349
362,1.0,-0.11782283884738527
363,1.0,-0.15240128068303094
364,1.0,-0.06254002134471719
365,0.6,-0.4194236926360726
366,0.6,-0.42689434364994666
367,0.2,-0.8038420490928495
368,1.0,-0.09925293489861259
369,1.0,-0.043543223052294557
370,1.0,-0.053148345784418356
371,0.2,-0.8096051227321238
372,0.6,-0.447812166488794
373,0.6,-0.4145144076840982
374,1.0,-0.08281750266808965
375,0.6,-0.6905016008537886
376,0.8,-0.2851654215581644
377,1.0,-0.05293489861259338
378,1.0,-0.2032017075773746
379,1.0,-0.1351120597652081
380,0.4,-0.6153681963713981
381,1.0,-0.03778014941302028
382,0.8,-0.5630736392742797
383,0.6,-0.49967982924226256
384,1.0,-0.02774813233724653
385,1.0,-0.17929562433297758
386,0.4,-0.6106723585912487
387,1.0,-0.06552828175026681
388,0.6,-0.43820704375667024
389,0.4,-0.67982924226254
390,1.0,-0.048665955176093914
391,0.6,-0.4085378868729989
392,1.0,-0.0416221985058698
393,1.0,-0.018569903948772677
394,0.4,-0.6100320170757737
395,0.6,-0.44140875133404484
396,0.8,-0.25720384204909286
397,0.8,-0.21451440768409819
398,0.4,-0.6119530416221985
399,1.0,-0.07641408751334045
400,1.0,-0.05336179295624333
401,1.0,-0.05485592315901814
402,1.0,-0.05144076840981857
403,1.0,-0.03244397011739594
404,0.8,-0.23372465314834578
405,1.0,-0.03927427961579509
406,1.0,-0.044823906083244394
407,0.8,-0.26659551760939165
408,0.6,-0.4196371398078975
409,1.0,-0.08388473852721451
410,1.0,-0.06937033084311633
411,0.4,-0.6358591248665956
412,0.8,-0.23970117395944504
413,1.0,-0.13575240128068303
414,1.0,-0.0687299893276414
415,0.8,-0.24354322305229456
416,1.0,-0.04034151547491996
417,0.8,-0.21856990394877268
418,1.0,-0.027107790821771612
419,1.0,-0.06552828175026681
420,1.0,-0.038847385272145145
421,1.0,-0.051227321237993596
422,0.8,-0.24674493062966915
423,0.6,-0.42347918890074704
424,1.0,-0.18335112059765207
425,0.6,-0.43564567769477053
426,1.0,-0.36264674493062965
427,0.6,-0.4136606189967983
428,0.6,-0.528281750266809
429,1.0,-0.11419423692636073
430,1.0,-0.15133404482390608
431,0.6,-0.4683030949839915
432,0.6,-0.4695837780149413
433,1.0,-0.035218783351120594
434,0.8,-0.25720384204909286
435,0.8,-0.24461045891141941
436,1.0,-0.14044823906083245
437,0.4,-0.6147278548559232
438,1.0,-0.09946638207043756
439,1.0,-0.04375667022411953
440,1.0,-0.08665955176093917
441,1.0,-0.03244397011739594
442,1.0,-0.042902881536819634
443,0.8,-0.24247598719316968
444,0.6,-0.4215581643543223
445,0.6,-0.5513340448239061
446,0.8,-0.2584845250800427
447,1.0,-0.050373532550693705
448,0.4,-0.6177161152614727
449,0.4,-0.6155816435432231
450,1.0,-0.14749199573105656
451,0.4,-0.6155816435432231
452,1.0,-0.03180362860192103
453,0.6,-0.4266808964781217
454,0.8,-0.21707577374599787
455,1.0,-0.03799359658484525
456,1.0,-0.03756670224119531
457,0.4,-0.623906083244397
458,0.6,-0.4762006403415155
459,0.4,-0.6183564567769477
460,0.8,-0.20811099252934898
461,0.4,-0.6102454642475987
462,1.0,-0.04759871931696905
463,1.0,-0.03287086446104589
464,1.0,-0.052294557097118465
465,1.0,-0.05378868729989328
466,0.8,-0.28068303094983993
467,1.0,-0.17011739594450373
468,0.6,-0.44034151547491995
469,0.8,-0.2757737459978655
470,1.0,-0.03543223052294557
471,0.6,-0.5716115261472785
472,1.0,-0.0567769477054429
473,0.2,-0.8061899679829242
474,1.0,-0.06531483457844184
475,0.6,-0.42924226254002135
476,0.8,-0.223906083244397
477,1.0,-0.07299893276414088
478,1.0,-0.04589114194236926
479,0.6,-0.5218783351120597
480,1.0,-0.09370330843116328
481,1.0,-0.052294557097118465
482,1.0,-0.0343649946638207
483,1.0,-0.12123799359658484
484,1.0,-0.04759871931696905
485,0.6,-0.42347918890074704
486,1.0,-0.029028815368196372
487,0.6,-0.4429028815368196
488,1.0,-0.18271077908217717
489,0.6,-0.44140875133404484
490,0.8,-0.2345784418356457
491,1.0,-0.04695837780149413
492,1.0,-0.04759871931696905
493,1.0,-0.0567769477054429
494,0.6,-0.4245464247598719
495,1.0,-0.19381003201707578
496,1.0,-0.03223052294557097
497,0.4,-0.6098185699039488
498,1.0,-0.18569903948772679
499,1.0,-0.08751334044823907
500,1.0,-0.048452508004268945
501,0.6,-0.42838847385272144
502,0.8,-0.21814300960512273
503,0.4,-0.6117395944503735
504,1.0,-0.11077908217716115
505,1.0,-0.10352187833511206
506,1.0,-0.027961579509071504
507,1.0,-0.07193169690501601
508,1.0,-0.05549626467449306
509,1.0,-0.04119530416221985
510,1.0,-0.04631803628601921
511,1.0,-0.16840981856990395
512,1.0,-0.10864461045891143
513,0.6,-0.41707577374599786
514,0.6,-0.42283884738527217
515,1.0,-0.0864461045891142
516,1.0,-0.06040554962646745
517,1.0,-0.11568836712913554
518,0.6,-0.42198505869797226
519,0.2,-0.8104589114194237
520,1.0,-0.03970117395944504
521,1.0,-0.5109925293489861
522,0.6,-0.4177161152614728
523,0.2,-0.8567769477054429
524,0.8,-0.26019210245464247
525,1.0,-0.029242262540021345
526,0.6,-0.423692636072572
527,0.6,-0.4093916755602988
528,0.6,-0.4185699039487727
529,0.2,-0.8102454642475987
530,0.6,-0.4734258271077908
531,1.0,-0.03244397011739594
532,0.8,-0.24247598719316968
533,0.6,-0.43159018143009603
534,0.4,-0.6125933831376734
535,0.8,-0.2390608324439701
536,0.8,-0.3669156883671291
537,1.0,-0.09242262540021345
538,0.6,-0.41899679829242265
539,1.0,-0.06808964781216649
540,0.8,-0.22454642475987194
541,1.0,-0.06979722518676627
542,0.2,-0.8145144076840982
543,0.6,-0.42411953041622197
544,1.0,-0.03479188900747065
545,1.0,-0.05378868729989328
546,1.0,-0.08153681963713981
547,0.4,-0.6183564567769477
548,1.0,-0.2264674493062967
549,0.8,-0.2367129135538954
550,0.8,-0.26446104589114194
551,0.8,-0.2271077908217716
552,0.4,-0.6554962646744931
553,1.0,-0.028175026680896477
554,1.0,-0.11974386339381003
555,0.6,-0.4663820704375667
556,1.0,-0.03628601921024546
557,0.6,-0.4198505869797225
558,0.6,-0.42753468516542154
559,1.0,-0.09498399146211313
560,0.6,-0.4194236926360726
561,0.6,-0.4503735325506937
562,0.8,-0.23991462113127002
563,1.0,-0.0192102454642476
564,0.4,-0.6036286019210245
565,1.0,-0.06787620064034151
566,0.2,-0.8290288153681964
567,0.6,-0.44546424759871933
568,0.4,-0.6115261472785486
569,0.8,-0.2343649946638207
570,0.8,-0.22753468516542155
571,1.0,-0.07449306296691569
572,0.6,-0.42924226254002135
573,1.0,-0.03244397011739594
574,1.0,-0.16499466382070438
575,1.0,-0.052294557097118465
576,0.4,-0.6177161152614727
577,1.0,-0.04631803628601921
578,1.0,-0.040981856990394874
579,0.4,-0.6091782283884739
580,1.0,-0.024119530416221984
581,0.4,-0.6104589114194237
582,0.0,-0.9989327641408752
583,1.0,-0.10885805763073639
584,0.8,-0.319957310565635
585,1.0,-0.04332977588046959
586,0.6,-0.41643543223052293
587,1.0,-0.04823906083244397
588,1.0,-0.06744930629669157
589,1.0,-0.044823906083244394
590,1.0,-0.03372465314834579
591,1.0,-0.033297758804695834
592,0.4,-0.6119530416221985
593,1.0,-0.1472785485592316
594,1.0,-0.03564567769477055
595,0.8,-0.23970117395944504
596,0.2,-0.807470651013874
597,0.4,-0.6130202774813234
598,0.6,-0.42134471718249733
599,0.8,-0.23094983991462112
600,1.0,-0.11611526147278549
601,1.0,-0.03564567769477055
602,0.0,-0.9989327641408752
603,1.0,-0.05869797225186766
604,1.0,-0.03756670224119531
605,1.0,-0.035218783351120594
606,0.8,-0.2209178228388474
607,0.6,-0.4648879402347919
608,1.0,-0.12977588046958377
609,1.0,-0.13810032017075774
610,1.0,-0.03799359658484525
611,0.8,-0.29477054429028815
612,1.0,-0.03159018143009605
613,0.2,-0.8110992529348986
614,1.0,-0.029028815368196372
615,1.0,-0.13895410885805762
616,1.0,-0.0567769477054429
617,1.0,-0.0439701173959445
618,0.8,-0.22198505869797225
619,1.0,-0.12038420490928495
620,0.6,-0.4450373532550694
621,1.0,-0.07235859124866595
622,0.4,-0.6364994663820704
623,1.0,-0.05869797225186766
624,0.4,-0.7242262540021345
625,0.8,-0.2687299893276414
626,1.0,-0.04332977588046959
627,1.0,-0.05912486659551761
628,1.0,-0.11953041622198506
629,1.0,-0.03265741728922092
630,0.8,-0.22902881536819636
631,0.6,-0.41622198505869795
632,0.8,-0.3942369263607257
633,0.6,-0.42198505869797226
634,1.0,-0.1688367129135539
635,0.8,-0.26275346851654213
636,0.6,-0.4134471718249733
637,0.6,-0.4168623265741729
638,1.0,-0.04589114194236926
639,0.4,-0.6104589114194237
640,1.0,-0.05101387406616862
641,0.6,-0.4855923159018143
642,1.0,-0.03415154749199573
643,1.0,-0.04418356456776948
644,0.6,-0.416008537886873
645,0.8,-0.21387406616862326
646,0.6,-0.4431163287086446
647,1.0,-0.053148345784418356
648,0.2,-0.8053361792956243
649,1.0,-0.10992529348986126
650,1.0,-0.04951974386339381
651,1.0,-0.03628601921024546
652,0.6,-0.44674493062966913
653,0.4,-0.6117395944503735
654,1.0,-0.2128068303094984
655,1.0,-0.03564567769477055
656,0.8,-0.23393810032017076
657,0.6,-0.48068303094983994
658,1.0,-0.0631803628601921
659,0.4,-0.6283884738527215
660,0.6,-0.4207043756670224
661,1.0,-0.06467449306296691
662,1.0,-0.04034151547491996
663,0.4,-0.607897545357524
664,0.8,-0.25314834578441836
665,0.8,-0.2249733191035219
666,1.0,-0.15538954108858058
667,1.0,-0.04247598719316969
668,0.6,-0.4151547491995731
669,1.0,-0.04204909284951974
670,0.6,-0.6027748132337246
671,0.8,-0.22625400213447172
672,0.4,-0.6256136606189968
673,0.6,-0.4217716115261473
674,1.0,-0.2510138740661686
675,0.6,-0.42411953041622197
676,0.6,-0.41707577374599786
677,1.0,-0.04631803628601921
678,0.6,-0.5950907150480256
679,1.0,-0.04439701173959445
680,0.4,-0.6192102454642476
681,1.0,-0.13575240128068303
682,0.6,-0.4151547491995731
683,1.0,-0.03457844183564568
684,1.0,-0.04717182497331911
685,0.8,-0.2651013874066169
686,0.6,-0.42113127001067235
687,0.8,-0.23884738527214514
688,0.6,-0.4821771611526147
689,0.6,-0.6070437566702241
690,1.0,-0.17417289220917823
691,1.0,-0.21792956243329775
692,0.4,-0.6102454642475987
693,1.0,-0.029455709711846318
694,1.0,-0.03159018143009605
695,1.0,-0.04012806830309498
696,1.0,-0.02390608324439701
697,1.0,-0.12465314834578442
698,1.0,-0.04332977588046959
699,1.0,-0.035218783351120594
700,0.6,-0.4196371398078975
701,0.6,-0.4183564567769477
702,1.0,-0.030949839914621132
703,1.0,-0.09455709711846318
704,1.0,-0.087940234791889
705,1.0,-0.06104589114194237
706,1.0,-0.07748132337246531
707,0.6,-0.4298826040554963
708,0.6,-0.5265741728922092
709,1.0,-0.11568836712913554
710,1.0,-0.26531483457844185
711,0.2,-0.8042689434364995
712,1.0,-0.03457844183564568
713,1.0,-0.04525080042689435
714,0.4,-0.6121664887940235
715,1.0,-0.08388473852721451
716,1.0,-0.04375667022411953
717,1.0,-0.03607257203842049
718,1.0,-0.05165421558164354
719,1.0,-0.02838847385272145
720,1.0,-0.027534685165421558
721,1.0,-0.03543223052294557
722,0.6,-0.5566702241195304
723,1.0,-0.04631803628601921
724,1.0,-0.03756670224119531
725,1.0,-0.1319103521878335
726,1.0,-0.11270010672358591
727,1.0,-0.13639274279615796
728,1.0,-0.02497331910352188
729,1.0,-0.3003201707577375
730,1.0,-0.03244397011739594
731,0.8,-0.24994663820704377
732,0.6,-0.43030949839914623
733,1.0,-0.05869797225186766
734,0.6,-0.42732123799359656
735,0.6,-0.45314834578441837
736,0.2,-0.8292422625400213
737,0.4,-0.6170757737459979
738,1.0,-0.06552828175026681
739,1.0,-0.05208110992529349
740,0.2,-0.8044823906083245
741,1.0,-0.056990394877267876
742,0.4,-0.6149413020277481
743,1.0,-0.05592315901814301
744,0.6,-0.416008537886873
745,1.0,-0.04909284951974386
746,1.0,-0.0823906083244397
747,1.0,-0.03671291355389541
748,0.8,-0.21963713980789754
749,0.8,-0.2663820704375667
750,1.0,-0.03073639274279616
751,1.0,-0.03649946638207044
752,1.0,-0.05101387406616862
753,1.0,-0.03223052294557097
754,1.0,-0.19381003201707578
755,0.6,-0.41878335112059767
756,1.0,-0.047385272145144076
757,0.6,-0.42283884738527217
758,1.0,-0.04119530416221985
759,0.6,-0.42689434364994666
760,0.6,-0.4166488794023479
761,0.4,-0.6817502668089648
762,1.0,-0.11846318036286019
763,0.8,-0.2448239060832444
764,1.0,-0.036926360725720385
765,0.6,-0.4145144076840982
766,1.0,-0.051227321237993596
767,1.0,-0.04973319103521878
768,0.8,-0.21899679829242263
769,0.6,-0.42283884738527217
770,0.8,-0.23778014941302028
771,0.6,-0.4305229455709712
772,1.0,-0.02582710779082177
773,0.6,-0.44951974386339383
774,0.4,-0.6130202774813234
775,1.0,-0.04332977588046959
776,0.6,-0.4145144076840982
777,1.0,-0.031376734258271075
778,1.0,-0.04823906083244397
779,1.0,-0.13340448239060831
780,0.4,-0.6059765208110992
781,0.6,-0.5395944503735326
782,0.2,-0.8102454642475987
783,0.6,-0.423692636072572
784,1.0,-0.026040554962646744
785,1.0,-0.05101387406616862
786,0.6,-0.4192102454642476
787,0.6,-0.42817502668089646
788,0.6,-0.41899679829242265
789,1.0,-0.033084311632870865
790,0.8,-0.2990394877267876
791,0.6,-0.4207043756670224
792,1.0,-0.18697972251867662
793,1.0,-0.0416221985058698
794,0.6,-0.4175026680896478
795,1.0,-0.03073639274279616
796,1.0,-0.03180362860192103
797,1.0,-0.0416221985058698
798,1.0,-0.03393810032017076
799,0.6,-0.456136606189968
800,1.0,-0.05144076840981857
801,0.6,-0.4279615795090715
802,1.0,-0.10053361792956243
803,0.4,-0.616008537886873
804,0.8,-0.23287086446104588
805,1.0,-0.044823906083244394
806,0.6,-0.440128068303095
807,1.0,-0.04525080042689435
808,1.0,-0.09477054429028815
809,0.8,-0.26275346851654213
810,1.0,-0.12828175026680896
811,1.0,-0.04781216648879402
812,1.0,-0.040981856990394874
813,0.6,-0.4288153681963714
814,0.6,-0.5445037353255069
815,0.6,-0.41707577374599786
816,0.8,-0.22860192102454643
817,1.0,-0.04887940234791889
818,0.8,-0.24845250800426893
819,0.6,-0.42732123799359656
820,0.4,-0.6200640341515475
821,0.8,-0.28751334044823906
822,0.4,-0.655282817502668
823,0.8,-0.23180362860192102
824,0.8,-0.26360725720384204
825,1.0,-0.03628601921024546
826,1.0,-0.14983991462113128
827,1.0,-0.027961579509071504
828,0.8,-0.22305229455709713
829,0.8,-0.22732123799359658
830,0.4,-0.6066168623265742
831,1.0,-0.19252934898612592
832,1.0,-0.10288153681963715
833,1.0,-0.04610458911419424
834,1.0,-0.056350053361792954
835,0.4,-0.6166488794023479
836,0.6,-0.42433297758804694
837,0.6,-0.43991462113127
838,1.0,-0.08409818569903948
839,0.6,-0.46531483457844186
840,1.0,-0.029242262540021345
841,1.0,-0.03820704375667022
842,1.0,-0.0727854855923159
843,0.8,-0.22518676627534684
844,1.0,-0.1376734258271078
845,0.8,-0.23564567769477054
846,1.0,-0.11504802561366062
847,1.0,-0.03415154749199573
848,0.6,-0.4185699039487727
849,1.0,-0.1769477054429029
850,0.6,-0.4175026680896478
851,0.4,-0.6147278548559232
852,1.0,-0.03820704375667022
853,0.6,-0.4185699039487727
854,1.0,-0.06488794023479189
855,1.0,-0.09391675560298826
856,1.0,-0.052294557097118465
857,0.6,-0.4286019210245464
858,1.0,-0.17822838847385272
859,1.0,-0.029882604055496264
860,1.0,-0.08495197438633938
861,1.0,-0.08943436499466383
862,0.8,-0.21216648879402347
863,1.0,-0.09455709711846318
864,1.0,-0.030949839914621132
865,1.0,-0.048665955176093914
866,1.0,-0.02838847385272145
867,1.0,-0.025186766275346852
868,0.6,-0.41707577374599786
869,0.6,-0.4232657417289221
870,0.6,-0.4266808964781217
871,0.8,-0.2431163287086446
872,1.0,-0.04226254002134472
873,1.0,-0.0439701173959445
874,1.0,-0.03863393810032017
875,0.8,-0.23073639274279617
876,1.0,-0.052294557097118465
